WKT,nama,deskripsi
"POLYGON ((110.0421524 -7.9043319, 110.1794814 -7.9736985, 110.2968977 -8.0165367, 110.3264235 -8.0219761, 110.342903 -8.0301352, 110.375862 -8.0750069, 110.3889083 -8.0736473, 110.418434 -8.0852044, 110.4349135 -8.0947217, 110.4452132 -8.1008399, 110.4919051 -8.1164749, 110.5276107 -8.1287105, 110.5495833 -8.1314295, 110.5873488 -8.1409458, 110.5990218 -8.1463835, 110.6237411 -8.1565792, 110.6841659 -8.1851255, 110.7054519 -8.1878441, 110.7081984 -8.197359, 110.7219314 -8.1959998, 110.7377242 -8.1932812, 110.755577 -8.2000776, 110.7933425 -8.1959998, 110.831108 -8.2014368, 110.8290481 -8.1946405, 110.8352279 -8.189883, 110.8324813 -8.1803679, 110.8338546 -8.1735713, 110.8256148 -8.1667745, 110.819435 -8.1572589, 110.8180617 -8.147743, 110.8118819 -8.1484227, 110.8063888 -8.1579386, 110.7967757 -8.1626964, 110.786476 -8.1525009, 110.7857894 -8.1368674, 110.7912826 -8.1232725, 110.7857894 -8.1001601, 110.7802962 -8.0804456, 110.7789229 -8.0648092, 110.7693099 -8.050532, 110.7624434 -8.0335347, 110.7542037 -8.0246958, 110.7583236 -8.0063375, 110.7617568 -8.0002179, 110.7590102 -7.9913783, 110.7679366 -7.9879784, 110.7686233 -7.9560179, 110.7713698 -7.943097, 110.7713698 -7.932216, 110.7693099 -7.9138535, 110.7754897 -7.8927697, 110.776863 -7.8771262, 110.786476 -7.8716848, 110.7816695 -7.8601217, 110.7899093 -7.8567207, 110.7857894 -7.8499186, 110.7816695 -7.8356339, 110.7857894 -7.8233895, 110.7830428 -7.8118251, 110.7761764 -7.8138659, 110.7679366 -7.8070631, 110.755577 -7.8288315, 110.7466506 -7.8070631, 110.7370376 -7.8016208, 110.7281112 -7.7988997, 110.7143783 -7.7893754, 110.7123183 -7.7988997, 110.7081984 -7.8057025, 110.6944655 -7.8084237, 110.6834792 -7.8070631, 110.6718062 -7.8023011, 110.6759261 -7.7900557, 110.6697463 -7.7873345, 110.6628798 -7.7968588, 110.6580733 -7.804342, 110.6498336 -7.7975391, 110.6402205 -7.7988997, 110.6251143 -7.8009405, 110.6148147 -7.79958, 110.6003951 -7.8016208, 110.5873488 -7.8104645, 110.5866622 -7.8023011, 110.5736159 -7.8077434, 110.5825423 -7.7961785, 110.5873488 -7.7886951, 110.5756759 -7.7893754, 110.5585097 -7.7825723, 110.5530166 -7.7880148, 110.5550765 -7.7961785, 110.5440902 -7.7934573, 110.5324172 -7.7968588, 110.5241775 -7.7846132, 110.5118178 -7.77781, 110.5097579 -7.769646, 110.4912185 -7.7669246, 110.4919051 -7.7485549, 110.4905318 -7.7301843, 110.4685592 -7.637639, 110.4685592 -7.6172219, 110.4603194 -7.5886364, 110.4596328 -7.5668556, 110.4465865 -7.5471158, 110.4314803 -7.5518807, 110.4191207 -7.5600489, 110.4005813 -7.58183, 110.3923415 -7.5934007, 110.3731154 -7.6083742, 110.3552627 -7.6240277, 110.3380965 -7.6321946, 110.3133773 -7.6512499, 110.3030776 -7.6566941, 110.2955245 -7.6696239, 110.2859115 -7.6818727, 110.2721786 -7.7063694, 110.2591323 -7.6852752, 110.2653121 -7.6696239, 110.2666854 -7.6594162, 110.2653121 -7.6512499, 110.2639387 -7.6451251, 110.2488326 -7.6417223, 110.246086 -7.652611, 110.2145003 -7.6485278, 110.2021407 -7.6512499, 110.191841 -7.6464861, 110.170555 -7.6485278, 110.1506423 -7.6471667, 110.1424025 -7.6505694, 110.1334762 -7.6566941, 110.1218032 -7.6675824, 110.1190566 -7.6750679, 110.1314162 -7.6832337, 110.1355361 -7.6920799, 110.1327895 -7.7016063, 110.1341628 -7.7179368, 110.1321029 -7.7397099, 110.1218032 -7.7573996, 110.1135634 -7.769646, 110.1115035 -7.77781, 110.1005172 -7.7805313, 110.0888442 -7.7900557, 110.0778579 -7.8097842, 110.062065 -7.8159067, 110.0572585 -7.8308723, 110.0600051 -7.841756, 110.0497054 -7.847878, 110.0476455 -7.8580811, 110.042839 -7.8662434, 110.0421524 -7.9043319))",DIY Yogyakarta,
