WKT,nama,deskripsi
"POLYGON ((106.7357434 -6.4352717, 106.7347992 -6.4410714, 106.745528 -6.4420948, 106.7503346 -6.4455064, 106.7587459 -6.4475533, 106.7700756 -6.4455064, 106.7723072 -6.4511354, 106.7839802 -6.4518177, 106.7908467 -6.4571054, 106.7937649 -6.460858, 106.7969406 -6.4616255, 106.7999447 -6.4611991, 106.8099011 -6.4652928, 106.8212307 -6.4669985, 106.8322171 -6.4652928, 106.8452633 -6.4646106, 106.8543613 -6.4640988, 106.8600262 -6.4623932, 106.8692959 -6.4625637, 106.8787373 -6.4611992, 106.8823422 -6.4642694, 106.8850888 -6.4577877, 106.8916119 -6.4448241, 106.8933285 -6.4335659, 106.8950451 -6.425378, 106.8971051 -6.415484, 106.898135 -6.4052488, 106.8957318 -6.3840952, 106.8960751 -6.3817068, 106.8992979 -6.3698742, 106.8841917 -6.3691918, 106.880883 -6.3662674, 106.8773252 -6.3623677, 106.8704588 -6.359638, 106.8732054 -6.3541786, 106.862219 -6.3582732, 106.855563 -6.349804, 106.8512327 -6.3405299, 106.8437183 -6.341956, 106.8368132 -6.3446245, 106.8368132 -6.3514489, 106.8230802 -6.359638, 106.8155271 -6.3589556, 106.8059141 -6.367827, 106.7921812 -6.3637325, 106.7905892 -6.3615759, 106.7921771 -6.3587609, 106.7925633 -6.3559459, 106.7935545 -6.350084, 106.7966402 -6.3440887, 106.8013448 -6.3362297, 106.8048478 -6.3276882, 106.8086607 -6.3186912, 106.8004209 -6.3132314, 106.7798216 -6.3173262, 106.766986 -6.3280506, 106.7654408 -6.3351315, 106.7618359 -6.3591874, 106.7559994 -6.3612347, 106.7474163 -6.3612347, 106.746043 -6.3694236, 106.7456997 -6.3779537, 106.747073 -6.3847776, 106.7436398 -6.3933073, 106.7426098 -6.4011546, 106.7408932 -6.4072958, 106.7367733 -6.4072958, 106.7333401 -6.4185546, 106.7323101 -6.4291308, 106.7357434 -6.4352717))",Kota Depok,
